ID,KUNDE_ID,VARE_ID,KJØNN,FARGE,STØRRELSE
1003418,30047721179,137,M,,OneSize
1003419,31056549873,136,M,,54
1003420,15016319888,11,M,,M
1003421,10106500083,126,F,,52
1003422,9016618850,130,F,,XS
1003423,29027619523,119,M,,48
1003424,10106000099,134,F,,48
1003425,9047819765,132,F,,M
1003426,10100387072,156,F,,44
1003427,26069219488,80,M,,XL
1003428,9056718246,154,M,,54
1003429,29027619523,74,M,,XS
1003430,10104000032,149,F,,50
1003431,30075423140,131,M,,S
1003432,15016319888,63,M,,M
1003433,23045612120,133,M,,52
1003434,10103022989,45,M,,54
1003435,8068691851,93,M,,XL
1003436,3108549954,39,F,,46
1003437,1097118821,36,M,,46
1003438,26069219488,114,M,,XL
1003439,22017519488,108,F,,80E
1003440,27088220361,128,F,,44
1003441,25043817909,105,M,,S
1003442,3108549954,56,F,,XL
1003443,13057919803,127,F,,44
1003444,24014021406,121,F,,44
1003445,18055113781,114,M,,XS
1003446,50094803435,37,M,,44
1003447,22017519488,141,F,,48
1003448,25015121141,74,F,,L
1003449,10107000017,58,F,,XXL
1003450,10105500055,96,M,,XS
1003451,23045612120,90,M,,XL
1003452,5087949879,7,F,,XL
1003453,10047122177,128,M,,50
1003454,10103022989,65,M,,XS
1003455,10100387072,92,F,,S
1003456,10105500136,40,M,,35
1003457,13126021067,56,F,,L
1003458,27024821108,37,F,,41
1003459,10105014045,19,F,,XL
1003460,23097121664,67,M,,XXL
1003461,5055520269,134,F,,50
1003462,23026421306,117,M,,S
1003463,22078120022,7,M,,M
1003464,14077421433,44,M,,S
1003465,10105000060,102,M,,M
1003466,10108600050,109,M,,70B
1003467,30036549854,95,F,,XXL
1003468,10103000004,10,M,,L
1003469,16086520005,120,M,,54
1003470,9056718246,68,M,,XXL
1003471,19075019974,87,F,,L
1003472,10105500136,123,M,,54
1003473,10076649893,129,M,,XXL
1003474,23115627058,119,M,,46
1003475,10047122177,8,M,,S
1003476,62126000001,17,F,,L
1003477,10117000279,26,F,,43
1003478,13057919803,125,F,,L
1003479,10106000250,51,F,,XS
1003480,23115627058,4,M,,M
1003481,10105500055,27,M,,46
1003482,30036549854,9,F,,XXL
1003483,23097121664,127,M,,50
1003484,10076649893,65,M,,XXL
1003485,10106011430,120,M,,48
1003486,1014700230,140,M,,44
1003487,18018020862,93,F,,XL
1003488,50094803435,105,M,,XS
1003489,10103000004,125,M,,L
1003490,24036417648,20,F,,40
1003491,23097749981,128,F,,46
1003492,25043817909,135,M,,50
1003493,30036549854,125,F,,XXL
1003494,16086520005,130,M,,XL
1003495,30036549854,157,F,,50
1003496,3057621213,137,F,,OneSize
1003497,26069219488,102,M,,XL
1003498,10100085009,25,M,,43
1003499,23097121664,79,M,,XXL
1003500,5087949879,63,F,,XL
1003501,10106600185,42,F,,M
1003502,13066821298,139,F,,XL
1003503,5087949879,132,F,,XL
1003504,8068691851,108,M,,75B
1003505,17054512066,85,F,,L
1003506,22017519488,74,F,,XXL
1003507,15016319888,50,M,,48
1003508,14077421433,136,M,,46
1003509,23026421306,27,M,,37
1003510,10106500083,54,F,,XS
1003511,9016618850,129,F,,XS
1003512,10100085009,8,M,,XXL
1003513,30036549854,36,F,,44
1003514,10105000060,151,M,,50
1003515,10104000032,149,F,,50
1003516,10076649893,11,M,,XXL
1003517,10105500055,34,M,,46
1003518,23034218595,72,F,,XXL
1003519,15016319888,119,M,,48
1003520,29027619523,153,M,,48
1003521,24125328160,143,M,,50
1003522,5055520269,49,F,,50
1003523,22078120022,143,M,,48
1003524,19075019974,34,F,,35
1003525,21094649908,69,F,,XXL
1003526,31056549873,35,M,,38
1003527,26037821062,154,F,,48
1003528,30036549854,115,F,,XXL
1003529,13066819501,83,M,,M
1003530,1014700230,29,M,,40
1003531,30054420680,115,F,,XXL
1003532,5037527132,142,F,,46
1003533,18096221319,149,F,,52
1003534,2030146134,64,M,,M
1003535,7077349841,3,F,,M
1003536,3057621213,111,F,,L
1003537,27024821108,43,F,,L
1003538,10108600050,25,M,,44
1003539,5107219368,117,M,,S
1003540,31128424531,31,M,,37
1003541,15016319888,88,M,,M
1003542,10104000032,149,F,,50
1003543,15016319888,56,M,,M
1003544,8068691851,102,M,,XL
1003545,23115627058,75,M,,M
1003546,10100387072,94,F,,S
1003547,5037527132,143,F,,46
1003548,5055520269,127,F,,50
1003549,25076919219,83,M,,L
1003550,10107000017,36,F,,40
1003551,15016319888,113,M,,M
1003552,13126021067,144,F,,L
1003553,10076649893,60,M,,XXL
1003554,19087221558,82,F,,S
1003555,6073910828,157,F,,44
1003556,29098318664,9,F,,M
1003557,13116311229,157,M,,52
1003558,17054512066,55,F,,52
1003559,3028711300,56,F,,L
1003560,62126000001,86,F,,L
1003561,26037821062,139,F,,XL
1003562,19075019974,149,F,,46
1003563,17013827222,122,M,,50
1003564,10047122177,12,M,,S
1003565,27088220361,150,F,,44
1003566,5037527132,96,F,,XL
1003567,25076919219,59,M,,L
1003568,10107000017,56,F,,XXL
1003569,14077421433,36,M,,42
1003570,3028711300,109,F,,75D
1003571,62126000001,10,F,,L
1003572,25076919219,50,M,,52
1003573,1127523203,55,F,,54
1003574,16086520005,18,M,,XL
1003575,2030146134,109,M,,75D
1003576,25043817909,133,M,,50
1003577,10117000279,59,F,,XXL
1003578,15016319888,128,M,,48
1003579,25076919219,24,M,,45
1003580,3057621213,47,F,,L
1003581,6047749997,7,M,,L
1003582,10105000060,92,M,,M
1003583,23077517375,130,M,,S
1003584,15016319888,118,M,,M
1003585,5055520269,77,F,,S
1003586,16015522805,68,M,,XS
1003587,10104300257,66,F,,XL
1003588,9047819765,135,F,,54
1003589,31056549873,82,M,,L
1003590,23045612120,123,M,,52
1003591,2030146134,127,M,,48
1003592,13066819501,74,M,,M
1003593,13066819501,37,M,,38
1003594,23077517375,102,M,,S
1003595,26037821062,115,F,,XL
1003596,3057621213,11,F,,L
1003597,24125328160,22,M,,43
1003598,23034218595,71,F,,XXL
1003599,23077517375,92,M,,S
1003600,30036549854,33,F,,44
1003601,31074120485,102,F,,XS
1003602,5107219368,76,M,,S
1003603,15016319888,156,M,,48
1003604,19075019974,9,F,,L
1003605,11117319646,64,F,,M
1003606,25043817909,77,M,,S
1003607,22078120022,4,M,,M
1003608,5037527132,77,F,,XL
1003609,20114820076,106,F,,XL
1003610,10117500182,140,F,,48
1003611,13066821298,99,F,,XL
1003612,50094803435,59,M,,XS
1003613,7077349841,61,F,,M
1003614,16086520005,2,M,,XL
1003615,29098318664,50,F,,44
1003616,10100085009,31,M,,43
1003617,18055113781,40,M,,46
1003618,1127523203,19,F,,XS
1003619,16086520005,156,M,,54
1003620,10105014045,145,F,,XL
1003621,13057919803,72,F,,L
1003622,30054420680,101,F,,XXL
1003623,18096221319,157,F,,52
1003624,14077421433,49,M,,46
1003625,17054512066,15,F,,L
1003626,13126021067,133,F,,52
1003627,23077517375,27,M,,41
1003628,27128922488,89,F,,XXL
1003629,3057621213,44,F,,L
1003630,13066821298,100,F,,XL
1003631,13119900462,28,F,,45
1003632,13119900462,60,F,,XXL
1003633,10105014045,11,F,,XL
1003634,10100387072,97,F,,S
1003635,3057621213,92,F,,L
1003636,24125328160,64,M,,L
1003637,10114000294,130,M,,L
1003638,10100387072,21,F,,44
1003639,5107219368,34,M,,41
1003640,10106000099,26,F,,45
1003641,24125328160,27,M,,43
1003642,31074120485,134,F,,46
1003643,10076649893,43,M,,XXL
1003644,25043817909,17,M,,S
1003645,23097749981,89,F,,XS
1003646,29098318664,23,F,,41
1003647,10105500055,12,M,,XS
1003648,13066819501,115,M,,M
1003649,10100085009,22,M,,43
1003650,25043817909,113,M,,S
1003651,19075019974,56,F,,L
1003652,10105500055,45,M,,50
1003653,5037527132,26,F,,45
1003654,30116822004,131,F,,M
1003655,16086520005,135,M,,54
1003656,7077349841,9,F,,M
1003657,10117000279,95,F,,XXL
1003658,15016319888,69,M,,M
1003659,23097121664,28,M,,40
1003660,24036417648,147,F,,48
1003661,30116822004,12,F,,M
1003662,17127419167,152,M,,50
1003663,50094803435,122,M,,50
1003664,10117500182,119,F,,48
1003665,25015121141,104,F,,L
1003666,23053723527,84,M,,XS
1003667,23026421306,64,M,,S
1003668,10106600185,151,F,,54
1003669,10106000099,77,F,,M
1003670,21094649908,79,F,,XXL
1003671,22084419684,24,M,,38
1003672,62126000001,147,F,,44
1003673,10076649893,16,M,,XXL
1003674,19087221558,46,F,,46
1003675,22084419684,77,M,,XL
1003676,15115720764,57,M,,XS
1003677,23034218595,145,F,,XXL
1003678,9016618850,56,F,,XS
1003679,13119900462,113,F,,XXL
1003680,25076919219,57,M,,L
1003681,24125328160,110,M,,L
1003682,30116822004,36,F,,36
1003683,18096221319,76,F,,M
1003684,30036549854,77,F,,XXL
1003685,30075423140,50,M,,54
1003686,23077517375,48,M,,S
1003687,5055520269,134,F,,50
1003688,13126021067,147,F,,52
1003689,13108521370,34,M,,38
1003690,10108600050,86,M,,XS
1003691,10047122177,153,M,,50
1003692,7077349841,108,F,,70B
1003693,13116311229,3,M,,XXL
1003694,10100682058,109,F,,75B
1003695,30047721179,111,M,,L
1003696,10103022989,56,M,,XS
1003697,6047749997,8,M,,L
1003698,9016618850,109,F,,70B
1003699,19087221558,45,F,,46
1003700,23026421306,23,M,,37
1003701,7077349841,30,F,,37
1003702,13057919803,119,F,,44
1003703,62126000001,87,F,,L
1003704,22078120022,44,M,,M
1003705,29027619523,64,M,,XS
1003706,13116311229,87,M,,XXL
1003707,25043817909,81,M,,S
1003708,3057621213,121,F,,48
1003709,15016319888,123,M,,48
1003710,10106011430,101,M,,XXL
1003711,17127419167,46,M,,50
1003712,10104000032,154,F,,50
1003713,16086520005,118,M,,XL
1003714,5037527132,17,F,,XL
1003715,17054512066,118,F,,L
1003716,29027619523,140,M,,48
1003717,23053723527,24,M,,39
1003718,1097118821,84,M,,L
1003719,9047819765,156,F,,54
1003720,10105000141,157,M,,50
1003721,13116311229,79,M,,XXL
1003722,5087949879,4,F,,XL
1003723,15115720764,114,M,,XS
1003724,30047721179,52,M,,50
1003725,22084419684,56,M,,XL
1003726,10105014045,69,F,,XL
1003727,10106500083,45,F,,52
1003728,8107049836,6,F,,XS
1003729,10106600185,111,F,,M
1003730,25076919219,84,M,,L
1003731,25076919219,69,M,,L
1003732,9016618850,142,F,,54
1003733,13108521370,102,M,,M
1003734,23097121664,89,M,,XXL
1003735,2030146134,145,M,,M
1003736,2030146134,115,M,,M
1003737,23115627058,123,M,,46
1003738,16086520005,88,M,,XL
1003739,25076919219,110,M,,L
1003740,11117319646,34,F,,35
1003741,30036549854,71,F,,XXL
1003742,22017519488,6,F,,XXL
1003743,10108000045,151,F,,44
1003744,3108549954,108,F,,80E
1003745,16086520005,137,M,,OneSize
1003746,5107219368,74,M,,S
1003747,27128922488,43,F,,XXL
1003748,10117000279,83,F,,XXL
1003749,6073910828,87,F,,S
1003750,17065349957,25,M,,44
1003751,10117500182,142,F,,48
1003752,22078120022,50,M,,48
1003753,22017519488,142,F,,48
1003754,10104300257,11,F,,XL
1003755,24036417648,146,F,,XL
1003756,22078120022,91,M,,M
1003757,3108549954,56,F,,XL
1003758,10105000060,100,M,,M
1003759,11106421406,94,F,,XXL
1003760,22084419684,32,M,,38
1003761,23097749981,30,F,,37
1003762,27024821108,142,F,,50
1003763,13108521370,142,M,,52
1003764,24014021406,152,F,,44
1003765,10100085009,92,M,,XXL
1003766,29027619523,56,M,,XS
1003767,20114820076,88,F,,XL
1003768,17127419167,60,M,,S
1003769,25015121141,59,F,,L
1003770,6047749997,133,M,,54
1003771,8107049836,71,F,,XS
1003772,19075019974,86,F,,L
1003773,3028711300,88,F,,L
1003774,9016618850,46,F,,54
1003775,17013827222,101,M,,M
1003776,30054420680,43,F,,XXL
1003777,13108521370,88,M,,M
1003778,22078120022,31,M,,37
1003779,9016618850,72,F,,XS
1003780,50094803435,25,M,,44
1003781,10104000032,43,F,,L
1003782,19075019974,61,F,,L
1003783,5037527132,34,F,,45
1003784,18018020862,15,F,,XL
1003785,10107000017,23,F,,40
1003786,5107219368,125,M,,S
1003787,31074120485,2,F,,XS
1003788,31128424531,8,M,,XS
1003789,22017519488,21,F,,38
1003790,10103000004,74,M,,L
1003791,16015522805,23,M,,43
1003792,3057621213,136,F,,48
1003793,8068691851,42,M,,XL
1003794,29034620421,55,M,,50
1003795,23034218595,41,F,,XXL
1003796,10104000032,63,F,,L
1003797,26069219488,63,M,,XL
1003798,3028711300,45,F,,48
1003799,25043817909,27,M,,43
1003800,5107219368,5,M,,S
1003801,10106000250,40,F,,43
1003802,10117500182,146,F,,XXL
1003803,10106000099,126,F,,48
1003804,31128424531,101,M,,XS
1003805,10076649893,115,M,,XXL
1003806,6047749997,6,M,,L
1003807,31056549873,30,M,,38
1003808,27107021960,114,F,,XS
1003809,10117000279,131,F,,XXL
1003810,30075423140,148,M,,54
1003811,24014021406,92,F,,XL
1003812,10076649893,139,M,,XXL
1003813,10107000017,114,F,,XXL
1003814,10106600185,130,F,,M
1003815,23115627058,132,M,,M
1003816,15016319888,122,M,,48
1003817,10104300257,53,F,,XL
1003818,23115627058,129,M,,M
1003819,1097118821,31,M,,46
1003820,9047819765,75,F,,M
1003821,15016319888,66,M,,M
1003822,25043817909,38,M,,43
1003823,10105500055,43,M,,XS
1003824,10106000099,95,F,,M
1003825,13057919803,117,F,,L
1003826,23026421306,24,M,,37
1003827,16086520005,34,M,,46
1003828,10100387072,109,F,,75C
1003829,10108000045,104,F,,M
1003830,7077349841,60,F,,M
1003831,10105000060,128,M,,50
1003832,13126021067,49,F,,52
1003833,10104300257,52,F,,46
1003834,10106500083,59,F,,XS
1003835,1127523203,12,F,,XS
1003836,13066821298,94,F,,XL
1003837,10107000017,116,F,,XXL
1003838,4108249779,7,M,,S
1003839,10100085009,110,M,,XXL
1003840,7077349841,70,F,,M
1003841,10105014045,26,F,,36
1003842,30047721179,119,M,,50
1003843,10100085009,46,M,,44
1003844,10100085009,6,M,,XXL
1003845,10107000017,115,F,,XXL
1003846,10100085009,69,M,,XXL
1003847,16086520005,125,M,,XL
1003848,10100387072,142,F,,44
1003849,21094649908,151,F,,46
1003850,10107000017,102,F,,XXL
1003851,31128424531,156,M,,48
1003852,26069219488,151,M,,44
1003853,10107000017,130,F,,XXL
1003854,6047749997,134,M,,54
1003855,30075423140,54,M,,S
1003856,10076649893,130,M,,XXL
1003857,13066821298,51,F,,XL
1003858,25015121141,86,F,,L
1003859,3108549954,92,F,,XL
1003860,16015522805,53,M,,XS
1003861,10106600185,134,F,,54
1003862,10107000017,140,F,,54
1003863,23077517375,84,M,,S
1003864,50094803435,92,M,,XS
1003865,19075019974,93,F,,L
1003866,10103000004,132,M,,L
1003867,10106011430,66,M,,XXL
1003868,10106500083,78,F,,XS
1003869,13066821298,124,F,,XL
1003870,17013827222,36,M,,35
1003871,62126000001,117,F,,L
1003872,10106000099,117,F,,M
1003873,20114820076,108,F,,70B
1003874,10047122177,54,M,,S
1003875,11117319646,58,F,,M
1003876,6047749997,97,M,,L
1003877,10105500055,69,M,,XS
